5.0,0.6774415054072013,17.0,0.9513427321986179,NaN,NaN,60.0,6.0,86.0,0.49915236958716314,
1.0,0.15368420532019778,12.0,0.2500021119952538,NaN,NaN,46.0,32.0,99.0,0.5139928045065053,
47.0,0.34559062291327014,65.0,0.9764031226018319,NaN,NaN,42.0,14.0,93.0,0.07777711661200204,
21.0,0.5878441004877469,55.0,0.6207090149610661,NaN,NaN,55.0,43.0,32.0,0.7202356228944007,
50.0,0.7274338957913482,40.0,0.6024496410579534,NaN,NaN,33.0,70.0,80.0,0.8831143456974678,
76.0,0.2413641514160625,6.0,0.24643562238540329,NaN,NaN,73.0,77.0,84.0,0.9056232408633286,
27.0,0.020002689100837356,25.0,0.12155675824760304,NaN,NaN,3.0,11.0,95.0,0.03408732954093263,
1.0,0.7014640756594539,84.0,0.6231237052632913,NaN,NaN,56.0,7.0,3.0,0.2206598003199005,
21.0,0.10931796892919177,56.0,0.13583174169529344,NaN,NaN,6.0,2.0,64.0,0.5274841562654633,
87.0,0.6641756697101465,64.0,0.9987083092856424,NaN,NaN,96.0,86.0,45.0,0.30673422168923603,
81.0,0.5391574278758626,36.0,0.07035214786223087,NaN,NaN,42.0,46.0,92.0,0.885567680115467,
45.0,0.9460957365888022,71.0,0.6618654832628507,NaN,NaN,40.0,93.0,96.0,0.8478872954499262,
73.0,0.318510382511658,34.0,0.8319112246627185,NaN,NaN,57.0,29.0,48.0,0.5149405359068434,
93.0,0.3049862529946389,35.0,0.02272686547990277,NaN,NaN,1.0,11.0,0.0,0.18088309762589705,
80.0,0.5607092278869418,18.0,0.048022814949587045,NaN,NaN,35.0,39.0,38.0,0.42400344705030313,
44.0,0.76733720708346,62.0,0.852194506001364,NaN,NaN,30.0,11.0,39.0,0.6434138327471577,
29.0,0.8651324287696408,43.0,0.8733772792960339,NaN,NaN,78.0,62.0,23.0,0.250111594696124,
50.0,0.8646674267079445,85.0,0.665031640450023,NaN,NaN,37.0,97.0,2.0,0.24159940612995057,
68.0,0.13401867474301754,43.0,0.3025482480412456,NaN,NaN,5.0,85.0,61.0,0.8934258846495321,
86.0,0.32960237675459514,27.0,0.26788440110961054,NaN,NaN,2.0,35.0,60.0,0.7546891715897045,
50.0,0.11908271339305998,88.0,0.5590008866304279,NaN,NaN,73.0,42.0,23.0,0.6428880369538456,
3.0,0.35521840817992634,68.0,0.9911229084104614,NaN,NaN,71.0,5.0,43.0,0.21543644703287046,
22.0,0.8294193536780716,59.0,0.23433593751159254,NaN,NaN,20.0,72.0,39.0,0.512024706499913,
43.0,0.17492917420976317,57.0,0.2211681886007757,NaN,NaN,74.0,50.0,77.0,0.6262413561233017,
9.0,0.13411479149213978,99.0,0.5079042615927112,NaN,NaN,1.0,15.0,15.0,0.8192293033404259,
28.0,0.8809304919361145,85.0,0.6445053570703637,NaN,NaN,3.0,10.0,63.0,0.014692271451047678,
38.0,0.9323992684231188,42.0,0.3140137724991704,NaN,NaN,69.0,81.0,42.0,0.8280048552171365,
74.0,0.9637643719931878,11.0,0.7626734831779484,NaN,NaN,49.0,75.0,36.0,0.5452537759768928,
96.0,0.692986108058723,29.0,0.8526720555538002,NaN,NaN,64.0,24.0,88.0,0.01396730392964729,
60.0,0.06732143231505683,94.0,0.21984114115527265,NaN,NaN,26.0,5.0,69.0,0.02305655949824803,
16.0,0.3203499764034896,96.0,0.8259336223045637,NaN,NaN,62.0,93.0,4.0,0.68332668731008,
82.0,0.8288839499775114,26.0,0.6358184373642436,NaN,NaN,65.0,71.0,67.0,0.011444372658577229,
26.0,0.037616971958483236,85.0,0.30935768495758,NaN,NaN,83.0,57.0,31.0,0.8489464012134702,
80.0,0.21207352833917803,28.0,0.29801752663677195,NaN,NaN,54.0,97.0,27.0,0.8563424168169269,
29.0,0.3057682854677196,18.0,0.47938924385160797,NaN,NaN,18.0,28.0,91.0,0.7354107391076088,
62.0,0.08529936076869116,5.0,0.29574686491699176,NaN,NaN,97.0,90.0,81.0,0.1599436362379434,
77.0,0.7864740799300869,65.0,0.08688971144845359,NaN,NaN,21.0,22.0,62.0,0.5980964522146626,
62.0,0.7870226681842244,64.0,0.18049125797303667,NaN,NaN,66.0,49.0,87.0,0.4754376884009789,
99.0,0.4589655493447835,35.0,0.22120207487146337,NaN,NaN,22.0,21.0,93.0,0.3315418503951767,
93.0,0.552225358444169,61.0,0.8714317060176321,NaN,NaN,5.0,87.0,4.0,0.46578399902519596,
36.0,0.1770035390792165,87.0,0.9288346790584139,NaN,NaN,29.0,79.0,94.0,0.2311522220222869,
16.0,0.3066129027913732,30.0,0.22863974774855333,NaN,NaN,27.0,0.0,52.0,0.4031291682277546,
36.0,0.024875449458662602,86.0,0.696085355900455,NaN,NaN,16.0,51.0,97.0,0.9265824491613623,
8.0,0.9825328466033371,81.0,0.6355861500055098,NaN,NaN,48.0,4.0,18.0,0.45037252136121264,
34.0,0.5500782267268484,99.0,0.26909367035833365,NaN,NaN,82.0,55.0,27.0,0.8514028357988631,
76.0,0.06627959113063497,37.0,0.7913664058981125,NaN,NaN,56.0,27.0,5.0,0.012794039222547737,
8.0,0.9218269484350499,48.0,0.7716196381439479,NaN,NaN,92.0,52.0,43.0,0.45918753565210846,
11.0,0.5472716963486688,57.0,0.8635972755396589,NaN,NaN,89.0,37.0,96.0,0.0862463531300226,
18.0,0.9204659274287115,8.0,0.12806448977590612,NaN,NaN,55.0,69.0,54.0,0.4885683309631811,
20.0,0.7973173221106152,57.0,0.7885815845858214,NaN,NaN,5.0,69.0,35.0,0.8646952268564723,
65.0,0.6260120721043089,90.0,0.6503400569589155,NaN,NaN,2.0,12.0,53.0,0.5698499091127156,
98.0,0.7278776142041762,54.0,0.16599273700312023,NaN,NaN,15.0,52.0,97.0,0.9505120994168522,
12.0,0.8324684386494159,96.0,0.6428842922921065,NaN,NaN,13.0,93.0,46.0,0.2998708507055611,
21.0,0.8779792157174032,12.0,0.7112436255779298,NaN,NaN,1.0,33.0,52.0,0.11735597817714993,
90.0,0.9200378807925628,59.0,0.6414742953902228,NaN,NaN,45.0,96.0,33.0,0.7500962307224188,
83.0,0.5979457120730471,57.0,0.4580757441796871,NaN,NaN,37.0,75.0,12.0,0.8605704302525156,
2.0,0.9029397539194417,63.0,0.8033144876551741,NaN,NaN,53.0,95.0,57.0,0.5558522032332978,
49.0,0.7596602147752122,65.0,0.9088916398358725,NaN,NaN,30.0,65.0,18.0,0.9854049821117992,
42.0,0.7956545994716258,62.0,0.7688570149921754,NaN,NaN,7.0,85.0,50.0,0.18651055132721928,
5.0,0.8004802691271273,8.0,0.7109146757625003,NaN,NaN,97.0,25.0,3.0,0.17255949435483386,
38.0,0.9030499686364469,67.0,0.31771624883612526,NaN,NaN,98.0,91.0,54.0,0.7894995027408731,
57.0,0.6336309677386807,72.0,0.327719911538906,NaN,NaN,5.0,13.0,46.0,0.6551363908183818,
83.0,0.5051525185213724,58.0,0.9379502979682691,NaN,NaN,1.0,45.0,28.0,0.8316475749188632,
41.0,0.20925219131221606,56.0,0.22450601727691522,NaN,NaN,0.0,86.0,35.0,0.2203411342001752,
5.0,0.6519309528786427,60.0,0.44484042471807517,NaN,NaN,62.0,94.0,72.0,0.41907273510117526,
58.0,0.38007676722699446,67.0,0.007104906177997639,NaN,NaN,72.0,44.0,8.0,0.6844536586240767,
72.0,0.36841605284344336,85.0,0.21761989495439127,NaN,NaN,37.0,43.0,53.0,0.8251762564012644,
